Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik,Prediksi
0,22,1,50,1,0,0,47134.0,152,66,0,0.0
1,43,1,48,0,1,1,2630.0,15,299,0,0.0
0,38,1,43,1,1,0,2630.0,160,66,0,0.0
0,33,1,23,0,0,1,28661.0,154,109,1,0.0
1,20,1,8,1,0,0,40137.0,160,138,0,0.0
1,38,1,28,0,1,1,40840.0,122,282,1,0.0
1,26,1,41,1,0,0,38106.0,152,287,0,0.0
0,24,1,2,0,0,1,52839.0,152,64,0,0.0
1,56,1,8,1,1,0,37031.0,30,288,0,0.0
1,78,1,25,0,1,1,41868.0,26,55,0,0.0
1,43,1,28,1,1,0,37406.0,124,280,0,0.0
0,46,1,28,0,1,1,22715.0,124,125,0,1.0
1,55,1,46,0,1,1,31166.0,11,217,0,0.0
1,24,1,47,1,0,0,33797.0,152,139,0,0.0
1,21,1,30,0,0,0,2630.0,160,184,0,0.0
0,38,1,31,0,1,0,2630.0,156,86,0,0.0
0,47,1,28,1,1,0,55758.0,26,140,0,0.0
1,25,1,28,0,0,1,38466.0,152,125,0,0.0
1,21,1,15,0,0,1,42895.0,152,164,0,0.0
1,23,1,11,1,0,0,24299.0,152,269,0,0.0
0,39,1,46,0,1,1,37079.0,124,247,1,0.0
1,21,1,46,1,0,0,18674.0,152,238,0,0.0
0,59,1,11,0,1,1,37511.0,26,70,1,0.0
0,26,1,28,1,0,0,2630.0,1,86,0,0.0
0,71,1,29,0,1,1,38992.0,26,279,0,0.0
0,60,1,28,0,1,1,52717.0,124,139,0,0.0
0,33,1,13,1,0,0,29719.0,124,238,0,0.0
0,72,1,41,1,1,0,2630.0,26,117,0,0.0
0,48,1,28,1,1,0,35412.0,26,289,0,0.0
0,47,1,10,0,1,1,25960.0,124,160,0,0.0
0,25,1,8,1,0,0,33355.0,152,270,0,0.0
0,41,1,28,0,1,1,30700.0,26,119,0,0.0
0,54,1,28,0,1,1,50408.0,26,56,1,0.0
1,25,1,33,1,0,0,2630.0,152,221,0,0.0
1,26,1,36,1,0,0,2630.0,152,122,0,0.0
0,33,1,11,1,0,0,20769.0,152,297,0,0.0
1,41,1,28,0,1,1,2630.0,26,101,0,1.0
1,24,1,11,1,0,0,28071.0,152,46,0,0.0
0,46,1,20,0,1,1,2630.0,124,286,0,0.0
1,51,1,28,0,1,1,46257.0,26,191,0,0.0
0,69,1,46,0,1,0,30860.0,124,121,0,0.0
0,31,1,30,1,0,0,36962.0,152,263,0,0.0
0,43,1,28,0,1,1,25631.0,124,162,0,0.0
0,63,1,8,1,1,0,2630.0,26,102,0,0.0
1,24,1,8,0,0,1,24117.0,152,209,0,0.0
0,23,1,6,1,0,0,19048.0,152,102,0,0.0
1,22,1,8,1,0,0,29213.0,152,201,0,0.0
1,22,1,39,1,0,0,46793.0,152,28,0,0.0
1,44,1,33,0,1,1,38853.0,26,292,0,0.0
1,24,1,34,1,0,0,31401.0,152,35,0,0.0
0,50,1,35,1,1,0,38119.0,26,148,0,0.0
1,38,1,47,1,1,1,27727.0,26,81,0,0.0
0,52,1,46,0,1,1,25180.0,124,34,1,0.0
1,24,1,15,1,0,0,23093.0,152,192,0,0.0
1,23,1,48,0,0,0,2630.0,152,142,0,0.0
1,77,1,28,1,1,0,45462.0,26,62,0,0.0
1,23,1,27,0,0,1,20560.0,152,291,0,0.0
1,25,1,25,1,0,0,27270.0,152,131,0,0.0
1,71,1,28,0,1,1,56922.0,26,244,0,0.0
1,23,1,11,1,0,0,27283.0,152,79,0,0.0
0,32,1,28,0,0,1,41140.0,122,12,0,0.0
1,45,1,28,0,1,1,30105.0,124,146,0,0.0
1,21,1,8,1,0,0,31307.0,160,213,0,0.0
0,21,1,15,1,0,1,47484.0,160,182,0,0.0
0,52,1,28,0,1,1,37056.0,147,140,0,0.0
1,29,1,3,1,0,0,41006.0,152,52,0,0.0
0,61,1,8,1,1,0,57903.0,26,56,0,0.0
1,39,1,8,0,1,1,33542.0,26,219,0,0.0
1,47,1,45,1,1,0,33661.0,124,232,0,0.0
0,33,1,18,1,0,0,2630.0,152,88,0,0.0
1,38,1,8,1,1,0,41192.0,124,150,0,0.0
0,25,1,6,1,0,0,24959.0,152,33,0,0.0
1,43,1,28,0,1,1,34441.0,26,40,0,0.0
1,22,1,29,1,0,0,23207.0,152,241,0,0.0
1,63,1,28,0,2,1,31004.0,26,281,0,0.0
0,74,1,47,0,2,1,36764.0,124,16,0,0.0
0,28,1,28,0,0,1,44868.0,124,214,1,0.0
0,45,1,30,0,1,1,2630.0,157,248,1,0.0
0,53,1,45,0,1,1,2630.0,157,26,0,0.0
1,24,1,36,0,0,1,34988.0,152,201,0,0.0
0,73,1,43,1,1,0,26269.0,26,173,0,0.0
0,25,1,6,1,0,0,37414.0,152,234,0,0.0
1,28,1,41,1,0,0,27173.0,152,221,0,0.0
1,23,1,9,0,0,1,31043.0,151,131,1,0.0
0,36,1,20,1,1,0,2630.0,124,298,0,0.0
1,66,1,18,0,1,1,31435.0,26,142,1,0.0
0,20,1,46,0,0,1,2630.0,160,32,0,0.0
0,49,1,28,0,1,1,46600.0,3,48,0,1.0
1,22,1,47,1,0,0,36817.0,152,95,0,0.0
0,23,1,22,1,0,0,27466.0,152,146,0,0.0
1,20,1,3,0,0,1,29369.0,160,168,0,0.0
0,25,1,9,0,0,1,35527.0,152,17,1,0.0
0,38,1,28,1,1,0,42844.0,124,105,0,0.0
1,27,1,18,1,0,0,16351.0,152,285,0,0.0
1,21,1,15,1,0,1,2630.0,152,40,0,0.0
1,49,1,28,0,1,1,38672.0,26,37,1,0.0
1,28,1,6,1,0,0,22328.0,152,53,0,0.0
0,26,1,12,1,0,0,28627.0,152,274,0,0.0
1,20,1,16,1,0,0,2630.0,160,82,0,0.0
0,31,1,18,0,0,0,2630.0,152,66,0,0.0
1,67,1,28,0,2,1,56677.0,26,221,0,0.0
0,41,1,43,1,1,0,31263.0,124,212,0,0.0
1,23,1,36,1,0,0,34786.0,26,208,0,0.0
0,63,1,28,0,2,1,47983.0,26,123,0,0.0
0,72,1,28,0,1,1,2630.0,26,101,0,0.0
1,35,1,28,0,1,1,37592.0,26,236,1,0.0
1,29,1,28,1,0,0,29589.0,152,54,0,0.0
0,28,1,21,1,0,0,27206.0,152,279,0,0.0
1,21,1,29,0,0,1,2630.0,124,81,1,0.0
0,65,1,41,1,1,0,39467.0,12,183,0,0.0
1,77,1,44,1,1,0,32899.0,152,78,0,0.0
1,31,1,30,0,0,0,27154.0,26,120,1,0.0
1,44,1,28,1,1,0,25825.0,124,169,0,0.0
1,36,1,28,0,1,1,33738.0,122,84,0,0.0
0,69,1,28,0,2,1,43598.0,124,131,0,0.0
1,24,1,19,1,0,0,36987.0,152,255,0,0.0
0,45,1,28,0,1,1,40513.0,26,152,0,1.0
1,62,1,28,0,2,1,46836.0,26,64,0,0.0
1,27,1,27,1,0,0,27653.0,152,59,0,0.0
0,27,1,8,1,0,0,55192.0,152,192,0,0.0
0,72,1,41,1,1,0,50653.0,26,276,0,0.0
0,66,1,28,0,1,1,38491.0,26,10,0,0.0
1,24,1,3,0,0,0,2630.0,152,163,0,0.0
1,24,1,30,1,0,0,31139.0,152,119,0,0.0
0,52,1,8,0,1,1,30859.0,124,218,0,0.0
1,39,1,28,0,1,1,38441.0,124,87,0,1.0
0,23,1,37,0,0,1,32897.0,151,83,0,0.0
1,37,1,28,0,1,0,37297.0,26,53,0,0.0
1,24,1,15,1,0,0,37767.0,152,279,0,0.0
0,48,1,46,0,1,1,36531.0,124,87,0,0.0
1,25,1,6,1,0,0,34695.0,152,247,0,0.0
1,30,1,28,0,0,1,40275.0,152,85,0,0.0
1,29,1,15,1,0,0,37000.0,152,41,0,0.0
0,24,1,8,1,1,0,34187.0,124,106,0,0.0
1,21,1,33,1,0,0,30673.0,160,116,0,0.0
0,20,1,7,0,0,0,2630.0,160,281,0,0.0
1,22,1,11,1,0,0,19354.0,152,214,0,0.0
1,34,1,3,0,1,1,31026.0,155,60,1,0.0
1,37,1,43,1,1,0,33895.0,124,289,0,0.0
1,37,1,8,0,1,1,2630.0,156,191,0,0.0
0,52,1,41,0,1,1,30795.0,26,60,0,0.0
1,45,1,8,0,1,1,39097.0,156,178,0,0.0
1,23,1,46,1,0,0,27981.0,152,248,0,0.0
1,36,1,28,0,1,1,41000.0,124,14,0,0.0
1,31,1,35,1,0,0,23647.0,152,90,0,0.0
1,36,1,28,0,1,1,33065.0,124,50,0,0.0
1,45,1,28,1,1,0,46064.0,26,166,0,0.0
1,36,1,28,0,1,1,39251.0,124,198,0,0.0
0,50,1,28,0,1,1,37183.0,124,93,1,0.0
1,45,1,20,0,1,1,2630.0,154,269,0,0.0
1,25,1,10,1,0,0,2630.0,152,262,0,0.0
0,22,1,26,0,0,1,43789.0,152,190,1,0.0
0,28,1,28,1,0,0,39139.0,152,147,0,0.0
0,25,1,28,0,2,1,34293.0,122,27,1,0.0
0,36,1,15,0,1,1,2630.0,154,185,0,0.0
0,29,1,28,0,0,1,40186.0,160,227,0,0.0
0,26,1,18,1,0,0,37000.0,152,135,0,0.0
0,31,1,23,0,1,1,2630.0,124,92,1,0.0
1,24,1,28,1,0,0,46123.0,152,139,0,0.0
1,23,1,15,0,0,1,50940.0,152,238,0,0.0
1,76,1,28,1,1,0,49414.0,26,173,0,0.0
0,24,1,6,1,0,0,41523.0,152,64,0,0.0
1,24,1,28,1,0,1,52331.0,152,109,0,0.0
0,52,1,8,0,1,0,2630.0,26,69,0,0.0
0,43,1,8,0,1,1,33125.0,26,267,1,0.0
1,41,1,46,1,1,0,23638.0,152,71,0,0.0
0,28,1,47,1,0,0,39728.0,152,178,0,0.0
1,46,1,12,0,1,1,21491.0,124,33,0,0.0
0,23,1,36,1,0,0,37717.0,160,68,0,0.0
0,42,1,8,1,1,0,36671.0,124,275,0,0.0
1,53,1,24,0,1,1,38115.0,124,236,0,0.0
1,27,1,10,1,0,0,34058.0,152,189,0,0.0
1,55,1,3,0,1,1,18952.0,124,122,0,1.0
1,28,1,25,1,0,0,2630.0,152,156,0,0.0
1,25,1,6,0,0,1,23094.0,152,55,1,0.0
0,44,1,20,0,1,1,2630.0,26,237,1,0.0
1,27,1,10,1,0,0,2630.0,152,54,0,0.0
0,21,1,8,1,0,0,35282.0,152,53,0,0.0
0,43,1,28,0,1,1,44413.0,124,236,0,0.0
1,28,1,45,1,0,0,2630.0,26,274,0,0.0
1,26,1,2,1,0,0,37573.0,152,251,0,0.0
0,43,1,28,0,1,1,2630.0,26,293,0,0.0
0,45,1,28,0,1,1,57421.0,122,202,1,0.0
0,42,1,13,0,1,1,25957.0,124,22,0,0.0
1,42,1,8,0,1,1,36988.0,7,140,0,0.0
1,45,1,35,1,1,0,24277.0,152,56,0,0.0
0,39,1,33,0,1,1,27645.0,26,44,0,0.0
1,25,1,6,1,0,0,19252.0,152,37,0,0.0
0,25,1,29,0,0,1,33639.0,152,232,0,0.0
0,44,1,50,1,1,0,45677.0,152,232,0,0.0
1,69,1,35,0,1,1,21763.0,26,242,1,0.0
0,22,1,35,1,0,0,2630.0,152,293,0,0.0
1,38,1,28,0,1,1,45086.0,26,244,0,0.0
0,33,1,28,0,0,1,26221.0,26,58,1,0.0
0,24,1,46,0,0,1,26164.0,152,68,0,0.0
1,41,1,28,0,1,1,43271.0,124,21,1,0.0
1,24,1,8,1,0,0,50522.0,152,238,0,0.0
0,48,1,37,0,1,1,30675.0,128,38,0,0.0
1,51,1,41,0,1,1,2630.0,26,259,0,0.0
1,75,1,37,1,1,0,27680.0,26,256,0,0.0
0,55,1,7,0,1,1,34124.0,26,125,0,0.0
0,24,1,13,0,0,1,28435.0,152,236,0,0.0
0,37,1,28,1,1,0,2630.0,125,169,0,0.0
0,22,1,29,0,1,0,2630.0,156,17,0,0.0
0,59,1,28,1,1,0,37866.0,26,125,0,0.0
1,30,1,18,1,0,0,2630.0,152,202,0,0.0
0,28,1,26,0,0,0,45720.0,152,73,0,0.0
1,56,1,28,0,1,1,40651.0,157,231,0,0.0
1,38,1,28,0,1,1,38487.0,26,50,1,0.0
0,27,1,11,0,0,1,26104.0,152,90,0,0.0
0,57,1,38,0,1,1,30582.0,26,83,1,0.0
0,23,1,36,0,0,1,29187.0,152,152,0,0.0
0,54,1,25,0,2,1,31524.0,26,122,0,0.0
1,41,1,28,0,1,1,38707.0,122,219,0,0.0
0,33,1,35,0,1,1,32203.0,124,256,1,0.0
1,26,1,8,1,0,0,35344.0,152,233,0,0.0
1,46,1,28,0,1,1,27620.0,26,70,0,0.0
0,20,1,6,1,0,0,22635.0,160,243,0,0.0
0,40,1,28,1,1,0,34296.0,26,192,0,0.0
1,25,1,30,1,0,0,33711.0,152,285,0,0.0
0,48,1,8,0,2,1,51775.0,26,187,0,0.0
1,24,1,8,1,0,0,25950.0,152,138,0,0.0
1,53,1,30,0,1,1,36282.0,124,89,1,0.0
1,23,1,28,1,0,0,36409.0,152,279,0,0.0
1,26,1,46,0,0,1,23422.0,160,152,0,0.0
0,35,1,31,0,1,1,2630.0,156,162,0,1.0
0,40,1,46,0,1,1,46741.0,11,60,0,0.0
0,42,1,36,0,1,1,2630.0,156,258,0,0.0
1,40,1,28,0,1,1,42711.0,13,22,0,1.0
0,39,1,33,1,1,0,22623.0,154,173,0,0.0
0,36,1,8,0,1,1,32752.0,156,287,1,0.0
0,49,1,28,0,1,1,45594.0,26,148,1,0.0
0,40,1,28,0,2,1,45730.0,124,83,0,0.0
1,25,1,41,1,0,0,34170.0,152,222,0,0.0
1,26,1,32,1,0,0,29958.0,152,32,0,0.0
0,43,1,8,1,1,0,20846.0,4,200,0,0.0
1,21,1,41,1,0,0,42064.0,152,38,0,0.0
0,43,1,8,0,1,1,36573.0,26,90,0,0.0
1,44,1,39,0,1,1,56370.0,154,217,1,0.0
1,65,1,28,0,2,1,42723.0,122,54,0,0.0
1,47,1,50,0,1,1,47939.0,26,32,1,0.0
0,44,1,47,0,1,1,41898.0,154,279,0,0.0
0,21,1,11,0,0,1,44326.0,160,79,0,0.0
0,37,1,28,0,1,1,39182.0,124,90,0,0.0
0,45,1,28,0,1,1,33952.0,122,62,0,0.0
0,23,1,50,1,0,0,23917.0,152,47,0,0.0
0,24,1,46,1,0,0,26225.0,152,284,0,0.0
1,23,1,36,0,0,0,2630.0,152,70,0,0.0
0,42,1,41,0,1,1,25362.0,154,52,1,0.0
1,48,1,28,0,1,1,50595.0,122,16,0,0.0
1,27,1,11,1,0,1,31871.0,152,140,0,0.0
1,33,1,8,1,0,0,28236.0,152,107,0,0.0
0,24,1,21,0,0,1,2630.0,160,85,0,0.0
1,69,1,28,1,1,0,2630.0,26,269,0,0.0
1,22,1,46,1,0,0,22250.0,152,249,0,0.0
0,61,0,8,0,1,1,58892.0,26,283,0,0.0
0,44,1,28,0,1,1,34322.0,26,89,1,0.0
0,53,1,18,0,1,0,2630.0,156,95,0,0.0
0,59,1,28,0,1,1,34626.0,26,295,0,0.0
0,26,1,41,1,0,0,29940.0,152,156,0,0.0
0,27,1,3,1,0,0,24537.0,152,173,0,0.0
0,57,1,8,0,1,1,2630.0,26,92,1,0.0
0,24,1,47,0,0,1,29676.0,152,42,1,0.0
0,36,1,28,0,1,1,28619.0,124,270,0,0.0
1,24,1,44,1,0,0,39508.0,152,14,0,0.0
0,63,1,50,1,1,0,42673.0,30,185,0,0.0
1,51,1,28,0,1,1,2630.0,26,248,1,0.0
0,21,1,25,0,0,1,23574.0,160,193,0,0.0
0,21,1,11,0,1,1,2630.0,156,69,0,0.0
1,51,1,8,1,1,0,35838.0,26,48,0,0.0
0,22,1,8,1,0,0,51846.0,152,221,0,0.0
0,44,1,28,0,1,1,50474.0,124,297,0,0.0
1,26,1,8,1,0,0,29263.0,160,264,0,0.0
0,29,1,33,0,1,1,29845.0,124,176,0,0.0
1,20,1,2,0,0,1,2630.0,160,32,0,0.0
1,36,1,41,1,1,1,2630.0,156,44,0,0.0
0,44,1,41,0,1,1,30798.0,154,54,0,0.0
0,57,1,41,0,1,1,22888.0,157,17,1,0.0
1,61,1,28,0,1,1,38750.0,26,247,1,0.0
1,28,1,45,1,0,0,21171.0,152,36,0,0.0
0,42,1,28,0,1,1,35413.0,3,284,0,0.0
0,60,1,8,0,1,1,36952.0,124,67,0,0.0
1,45,1,28,0,1,1,40189.0,124,39,0,0.0
0,52,1,46,0,2,1,27942.0,26,117,1,0.0
0,35,1,2,0,1,1,36716.0,124,199,0,1.0
0,27,1,18,1,0,0,25448.0,152,258,0,0.0
1,55,1,26,1,1,0,39456.0,124,182,0,0.0
0,33,1,46,1,0,0,32542.0,152,299,0,0.0
1,20,1,36,1,0,0,42724.0,160,91,0,0.0
1,47,1,28,0,1,1,45193.0,26,58,0,0.0
0,22,1,46,1,0,0,20020.0,152,276,0,0.0
1,49,1,8,1,1,0,52332.0,26,61,0,0.0
0,23,1,21,1,0,0,33602.0,152,133,0,0.0
1,25,1,46,1,0,0,33485.0,152,199,0,0.0
1,24,1,3,1,0,0,35401.0,152,60,0,0.0
1,35,1,28,0,1,1,48068.0,124,173,0,0.0
1,25,1,8,1,0,0,29494.0,152,123,0,0.0
0,80,1,46,1,1,0,35742.0,124,146,0,0.0
1,30,1,1,1,1,0,2630.0,26,125,0,0.0
0,36,1,15,0,1,1,33574.0,26,153,0,0.0
0,62,1,3,0,1,1,39210.0,26,59,0,0.0
0,65,1,28,1,1,0,31493.0,26,285,0,0.0
1,24,1,37,0,0,1,43066.0,152,160,0,0.0
0,21,1,8,1,0,0,35133.0,160,235,0,0.0
0,66,1,45,0,2,1,35747.0,26,131,1,0.0
0,51,1,25,0,1,1,40120.0,26,94,0,0.0
0,21,1,5,0,0,1,50027.0,152,45,1,0.0
0,31,1,33,1,0,0,30771.0,152,147,0,0.0
0,36,1,28,1,1,0,33675.0,124,229,0,0.0
1,22,1,7,0,0,1,36767.0,152,63,0,0.0
1,35,1,31,0,1,1,2630.0,124,26,1,0.0
1,28,1,34,1,0,0,2630.0,152,180,0,0.0
0,39,1,3,0,2,1,2630.0,124,34,1,0.0
0,61,1,13,0,1,1,34795.0,124,299,0,0.0
1,41,1,12,0,1,1,2630.0,26,242,0,1.0
0,49,1,18,0,1,1,2630.0,157,194,0,1.0
1,45,1,28,0,0,0,2630.0,1,210,0,0.0
0,43,1,11,1,1,0,31489.0,124,214,0,0.0
1,45,1,50,1,1,0,43549.0,8,23,0,0.0
0,21,1,35,1,0,0,2630.0,152,179,0,0.0
0,57,1,28,0,1,1,59740.0,26,114,1,1.0
0,40,1,8,0,2,1,29696.0,124,46,0,0.0
0,46,1,46,0,1,0,26315.0,124,187,0,0.0
1,66,1,15,0,1,1,26897.0,14,173,0,0.0
0,36,1,41,1,1,0,33333.0,122,221,0,0.0
0,46,1,28,0,2,1,49357.0,124,157,0,1.0
0,45,1,29,0,1,1,26401.0,124,172,1,0.0
0,28,1,48,1,0,0,2630.0,152,228,0,0.0
1,21,1,39,0,0,1,31566.0,160,44,0,0.0
1,24,1,8,0,0,1,25863.0,152,275,0,0.0
0,25,1,35,1,0,0,2630.0,26,120,0,0.0
0,23,1,49,1,0,0,31337.0,26,195,0,0.0
0,47,1,28,0,1,0,43904.0,26,37,0,0.0
0,27,1,26,1,0,0,36187.0,152,290,0,0.0
0,54,1,10,0,1,1,27845.0,26,142,0,0.0
1,24,1,41,1,0,0,45404.0,152,69,0,0.0
0,56,1,28,0,1,0,37644.0,13,195,0,0.0
1,67,1,33,1,1,0,24009.0,152,146,0,0.0
0,59,1,28,0,1,1,51764.0,26,49,1,0.0
0,52,1,28,0,1,1,46119.0,125,282,0,0.0
1,23,1,10,0,0,1,2630.0,152,35,0,0.0
1,42,1,49,0,1,1,34525.0,26,118,0,0.0
0,25,1,26,0,0,1,2630.0,152,94,0,0.0
1,37,1,43,1,1,1,23838.0,157,241,0,0.0
0,53,1,28,0,1,1,38117.0,124,175,1,0.0
1,46,1,28,0,1,1,31846.0,26,254,0,1.0
0,47,1,14,0,1,1,2630.0,124,44,0,1.0
0,31,1,3,0,0,1,32195.0,160,275,0,0.0
0,74,1,28,0,1,1,39475.0,124,280,0,0.0
0,23,1,46,1,0,0,46983.0,152,75,0,0.0
0,69,1,8,1,1,0,39553.0,124,75,0,0.0
1,56,1,28,0,2,1,35409.0,154,157,0,0.0
1,31,1,30,1,0,0,2630.0,152,177,0,0.0
1,21,1,3,0,0,1,2630.0,152,218,1,0.0
1,34,1,41,1,1,0,22653.0,26,232,0,0.0
1,24,1,28,1,0,0,42716.0,152,250,0,0.0
0,48,1,15,1,1,0,35566.0,124,258,0,0.0
0,57,1,46,1,1,0,30612.0,26,270,0,0.0
0,26,1,15,0,0,1,32425.0,152,278,1,0.0
1,67,1,46,0,1,1,2630.0,157,184,0,0.0
1,42,1,3,0,1,0,30765.0,124,91,0,0.0
0,45,1,28,0,1,1,2630.0,156,214,0,0.0
1,25,1,32,0,0,1,26581.0,152,104,0,0.0
1,25,1,50,1,0,0,28052.0,152,90,0,0.0
1,29,1,45,1,1,0,25150.0,124,234,0,0.0
1,20,1,35,0,0,0,32303.0,160,139,0,0.0
1,66,1,28,0,1,1,41894.0,124,292,0,0.0
0,25,1,29,1,0,0,27822.0,160,288,0,0.0
0,51,1,41,0,1,1,42036.0,26,107,1,0.0
1,28,1,6,1,0,0,25481.0,152,273,0,0.0
1,26,1,30,1,0,0,23576.0,152,166,0,0.0
0,57,1,46,1,1,0,33636.0,26,268,0,0.0
0,47,1,46,1,1,0,34696.0,124,116,0,0.0
1,24,1,28,0,0,1,2630.0,152,173,0,0.0
0,40,1,41,0,1,1,29493.0,124,88,1,0.0
1,26,1,16,1,0,0,37644.0,152,298,0,0.0
0,45,1,28,0,1,1,38374.0,26,42,0,0.0
0,57,1,35,0,1,1,41581.0,26,61,1,0.0
1,21,1,30,1,0,0,27223.0,160,171,0,0.0
1,50,1,41,0,2,1,27302.0,26,169,0,0.0
0,71,1,8,0,2,1,51837.0,26,192,0,0.0
0,57,1,33,0,1,1,52514.0,26,290,0,0.0
0,35,1,3,0,1,1,22736.0,26,292,0,0.0
0,30,1,8,1,0,0,2630.0,152,260,0,0.0
0,54,1,33,0,1,1,2630.0,26,210,0,0.0
0,47,1,47,0,1,1,27597.0,124,95,0,0.0
0,68,1,46,0,1,1,2630.0,122,234,0,0.0
1,23,1,8,1,0,0,50619.0,152,193,0,0.0
0,69,1,35,1,1,0,25634.0,124,196,0,0.0
1,25,1,32,0,0,1,33821.0,152,25,0,0.0
1,25,1,17,1,0,0,47209.0,152,199,0,0.0
0,44,1,21,1,1,0,25712.0,152,100,0,0.0
0,33,1,26,0,0,1,50292.0,154,48,0,0.0
0,62,1,23,0,1,1,28005.0,124,40,0,0.0
0,70,1,28,0,1,1,49376.0,26,138,1,0.0
1,42,1,35,0,1,1,29110.0,26,275,0,0.0
1,47,1,15,0,2,1,52554.0,124,79,0,0.0
0,27,1,45,1,0,0,19956.0,152,164,0,0.0
0,52,1,28,0,1,1,2630.0,124,288,0,0.0
1,26,1,28,1,0,0,29317.0,152,296,0,0.0
0,43,1,28,0,1,1,55873.0,124,208,0,0.0
0,44,1,33,0,1,1,25103.0,124,220,0,0.0
0,29,1,47,0,0,1,26509.0,154,99,0,0.0
1,25,1,49,1,0,0,24301.0,160,212,0,0.0
0,31,1,11,1,0,0,18560.0,152,177,0,0.0
0,46,1,46,1,1,0,22263.0,26,163,0,0.0
1,21,1,50,1,0,0,27681.0,160,134,0,0.0
1,20,1,23,0,0,1,2630.0,160,56,0,0.0
1,31,1,11,1,0,0,23523.0,152,246,0,0.0
0,49,1,0,0,1,1,2630.0,26,195,0,0.0
0,51,1,28,1,1,0,43379.0,13,202,0,0.0
0,45,1,28,0,1,1,44392.0,124,90,1,0.0
1,22,1,25,1,0,0,29568.0,152,145,0,0.0
0,25,1,33,1,0,0,34208.0,152,97,0,0.0
1,70,1,28,1,1,0,31255.0,122,201,0,0.0
0,30,1,28,0,1,1,29852.0,124,35,1,1.0
1,24,1,2,0,0,1,30161.0,152,152,0,0.0
0,26,1,13,0,0,1,30460.0,152,240,0,0.0
1,42,1,28,0,1,1,43715.0,4,247,1,0.0
0,69,1,28,0,1,1,58292.0,26,217,0,0.0
0,22,1,37,0,0,1,32653.0,152,152,0,0.0
0,44,1,28,0,2,1,45114.0,124,135,1,0.0
0,31,1,8,0,0,0,32420.0,152,109,0,0.0
0,24,1,28,1,0,0,27298.0,152,81,0,0.0
0,27,1,30,1,0,0,30017.0,152,26,0,0.0
0,23,1,2,0,0,0,28525.0,151,288,0,0.0
1,24,1,8,1,0,0,40530.0,151,297,0,0.0
1,64,1,28,1,1,0,32092.0,26,207,0,0.0
1,23,1,34,1,0,0,2630.0,152,17,0,0.0
1,67,1,28,0,1,0,57184.0,124,16,0,0.0
0,44,1,28,1,1,0,41746.0,122,41,0,0.0
1,60,1,46,1,1,0,24786.0,124,19,0,0.0
1,44,1,28,0,1,1,2630.0,157,173,1,0.0
1,60,1,11,1,1,0,32963.0,152,270,0,0.0
1,24,1,15,1,0,0,20851.0,152,17,0,0.0
0,31,1,14,1,0,0,24725.0,152,43,0,0.0
1,34,1,28,0,1,1,61790.0,26,187,0,1.0
0,44,1,28,1,1,0,32376.0,60,297,0,0.0
1,63,1,28,0,1,0,45660.0,124,109,0,0.0
1,26,1,50,1,0,0,2630.0,152,109,0,0.0
1,26,1,12,0,0,1,30117.0,152,263,0,0.0
0,22,1,46,1,0,0,29288.0,152,288,0,0.0
0,52,1,28,0,1,1,49391.0,26,88,0,1.0
0,39,1,36,1,1,0,35474.0,124,207,0,0.0
0,23,1,45,1,0,0,17250.0,152,214,0,0.0
0,77,1,28,0,1,1,45234.0,26,165,0,0.0
1,23,1,11,0,0,1,2630.0,156,134,1,0.0
0,27,1,30,1,0,0,28344.0,152,36,0,0.0
1,34,1,15,0,2,1,2630.0,157,276,0,0.0
1,25,1,8,1,0,0,50914.0,152,208,0,0.0
0,53,1,28,0,1,0,37847.0,26,243,0,0.0
1,25,1,29,0,0,1,2630.0,153,33,1,0.0
1,46,1,28,1,1,0,2630.0,26,93,0,0.0
0,44,1,28,1,1,0,2630.0,124,142,0,0.0
1,49,1,28,1,1,0,25930.0,124,154,0,0.0
1,49,1,3,0,1,1,36238.0,26,199,0,0.0
0,22,1,29,1,0,0,21530.0,152,162,0,0.0
1,47,1,28,1,1,0,61435.0,52,46,0,0.0
1,21,1,3,1,0,0,20746.0,152,32,0,0.0
0,24,1,46,1,0,0,23748.0,152,33,0,0.0
0,28,1,50,1,0,0,39698.0,8,180,0,0.0
1,27,1,23,1,0,0,19739.0,152,290,0,0.0
0,25,1,30,1,0,0,25673.0,152,136,0,0.0
0,40,1,28,0,1,0,24897.0,124,140,0,0.0
1,23,1,8,1,0,0,26044.0,152,66,0,0.0
1,46,1,28,0,1,0,24989.0,26,187,0,0.0
1,24,1,28,1,0,0,55207.0,152,43,0,0.0
0,23,1,18,1,0,0,2630.0,152,283,0,0.0
1,23,1,41,1,0,0,20100.0,152,211,0,0.0
0,28,1,36,1,0,0,36666.0,152,40,0,0.0
1,26,1,7,0,0,0,2630.0,154,267,0,0.0
0,28,1,28,1,0,0,38534.0,152,167,0,0.0
1,62,1,8,1,1,0,2630.0,7,241,0,0.0
1,22,1,11,1,0,0,21155.0,152,10,0,0.0
1,43,1,28,1,1,0,30969.0,124,238,0,0.0
1,74,1,8,1,1,0,34390.0,124,56,0,0.0
0,21,1,27,0,0,1,27440.0,152,208,0,0.0
0,74,1,8,1,1,0,47979.0,7,82,0,0.0
0,33,1,41,0,1,1,21600.0,124,178,1,0.0
